model,temperature,prompt_variant,item_id,Item,helper,mean,std,count
gemini-2.5-pro,1,detailed,21,21B,helper_b,-1.8,0.4216370213557839,10
gemini-2.5-pro,1,detailed,22,22A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed,22,22B,helper_b,2.5,0.5270462766947299,10
gemini-2.5-pro,1,detailed,23,23A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed,24,24B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed,25,25B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,1,1A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,1,1B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,2,2A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,2,2B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,3,3A,helper_a,-0.8,0.6324555320336759,10
gemini-2.5-pro,1,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,4,4A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,4,4B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,5,5A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,5,5B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,6,6A,helper_a,-2.9,0.31622776601683794,10
gemini-2.5-pro,1,detailed_w_reasoning,6,6B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,7,7B,helper_b,2.4,0.6992058987801009,10
gemini-2.5-pro,1,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,8,8B,helper_b,-2.3,0.4830458915396479,10
gemini-2.5-pro,1,detailed_w_reasoning,9,9A,helper_a,-2.1,0.31622776601683794,10
gemini-2.5-pro,1,detailed_w_reasoning,9,9B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,10,10A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,10,10B,helper_b,-2.9,0.31622776601683794,10
gemini-2.5-pro,1,detailed_w_reasoning,11,11A,helper_a,-1.5,0.5270462766947299,10
gemini-2.5-pro,1,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,12,12A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,12,12B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,13,13A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,13,13B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,14,14A,helper_a,-0.8,2.485513584307633,10
gemini-2.5-pro,1,detailed_w_reasoning,14,14B,helper_b,-1.2,2.5298221281347035,10
gemini-2.5-pro,1,detailed_w_reasoning,15,15A,helper_a,-2.8,0.42163702135578385,10
gemini-2.5-pro,1,detailed_w_reasoning,15,15B,helper_b,0.0,2.0548046676563256,10
gemini-2.5-pro,1,detailed_w_reasoning,16,16A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,17,17A,helper_a,-2.2,0.4216370213557839,10
gemini-2.5-pro,1,detailed_w_reasoning,17,17B,helper_b,-1.7,0.48304589153964794,10
gemini-2.5-pro,1,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,18,18B,helper_b,2.0,1.8856180831641265,10
gemini-2.5-pro,1,detailed_w_reasoning,19,19A,helper_a,-2.8,0.4216370213557839,10
gemini-2.5-pro,1,detailed_w_reasoning,19,19B,helper_b,1.8,1.6865480854231356,10
gemini-2.5-pro,1,detailed_w_reasoning,20,20A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,21,21A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,21,21B,helper_b,-1.5,0.7071067811865475,10
gemini-2.5-pro,1,detailed_w_reasoning,22,22A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,22,22B,helper_b,2.1,0.5676462121975466,10
gemini-2.5-pro,1,detailed_w_reasoning,23,23A,helper_a,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,23,23B,helper_b,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,24,24A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,24,24B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,25,25A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,detailed_w_reasoning,25,25B,helper_b,3.0,0.0,10
gemini-2.5-pro,1,minimal,1,1A,helper_a,-2.5,0.5270462766947298,10
gemini-2.5-pro,1,minimal,1,1B,helper_b,1.8,0.6324555320336758,10
gemini-2.5-pro,1,minimal,2,2A,helper_a,-2.2,0.42163702135578396,10
gemini-2.5-pro,1,minimal,2,2B,helper_b,2.1,0.5676462121975466,10
gemini-2.5-pro,1,minimal,3,3A,helper_a,-1.1,0.31622776601683794,10
gemini-2.5-pro,1,minimal,3,3B,helper_b,2.3,0.4830458915396479,10
gemini-2.5-pro,1,minimal,4,4A,helper_a,2.3,0.4830458915396479,10
gemini-2.5-pro,1,minimal,4,4B,helper_b,-2.9,0.31622776601683805,10
gemini-2.5-pro,1,minimal,5,5A,helper_a,2.2,0.6324555320336758,10
gemini-2.5-pro,1,minimal,5,5B,helper_b,-2.4,0.5163977794943222,10
gemini-2.5-pro,1,minimal,6,6A,helper_a,-2.3,0.48304589153964794,10
gemini-2.5-pro,1,minimal,6,6B,helper_b,0.4,2.2705848487901865,10
gemini-2.5-pro,1,minimal,7,7A,helper_a,2.0,0.6666666666666666,10
gemini-2.5-pro,1,minimal,7,7B,helper_b,-0.1,1.286683937707919,10
gemini-2.5-pro,1,minimal,8,8A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,minimal,8,8B,helper_b,-1.9,0.5676462121975466,10
gemini-2.5-pro,1,minimal,9,9A,helper_a,-1.6,0.5163977794943222,10
gemini-2.5-pro,1,minimal,9,9B,helper_b,1.2,0.9189365834726815,10
gemini-2.5-pro,1,minimal,10,10A,helper_a,0.6,1.7126976771553508,10
gemini-2.5-pro,1,minimal,10,10B,helper_b,-2.8,0.42163702135578396,10
gemini-2.5-pro,1,minimal,11,11A,helper_a,-1.7,0.4830458915396479,10
gemini-2.5-pro,1,minimal,11,11B,helper_b,2.5,0.7071067811865476,10
gemini-2.5-pro,1,minimal,12,12A,helper_a,1.0,1.4907119849998598,10
gemini-2.5-pro,1,minimal,12,12B,helper_b,-2.5,0.5270462766947298,10
gemini-2.5-pro,1,minimal,13,13A,helper_a,-2.6,0.5163977794943222,10
gemini-2.5-pro,1,minimal,13,13B,helper_b,2.4,0.5163977794943222,10
gemini-2.5-pro,1,minimal,14,14A,helper_a,0.7,1.2516655570345725,10
gemini-2.5-pro,1,minimal,14,14B,helper_b,-2.6,0.5163977794943223,10
gemini-2.5-pro,1,minimal,15,15A,helper_a,-2.0,0.4714045207910317,10
gemini-2.5-pro,1,minimal,15,15B,helper_b,1.3,2.1628170930011112,10
gemini-2.5-pro,1,minimal,16,16A,helper_a,2.1,1.286683937707919,10
gemini-2.5-pro,1,minimal,16,16B,helper_b,-2.6,0.5163977794943223,10
gemini-2.5-pro,1,minimal,17,17A,helper_a,0.0,1.247219128924647,10
gemini-2.5-pro,1,minimal,17,17B,helper_b,-1.2,0.9189365834726815,10
gemini-2.5-pro,1,minimal,18,18A,helper_a,-3.0,0.0,10
gemini-2.5-pro,1,minimal,18,18B,helper_b,-0.5,1.7795130420052185,10
gemini-2.5-pro,1,minimal,19,19A,helper_a,-1.9,0.5676462121975466,10
gemini-2.5-pro,1,minimal,19,19B,helper_b,2.7,0.6749485577105531,10
gemini-2.5-pro,1,minimal,20,20A,helper_a,1.8,0.6324555320336759,10
gemini-2.5-pro,1,minimal,20,20B,helper_b,-2.4,0.5163977794943223,10
gemini-2.5-pro,1,minimal,21,21A,helper_a,1.1,0.8755950357709131,10
gemini-2.5-pro,1,minimal,21,21B,helper_b,-1.8,0.4216370213557839,10
gemini-2.5-pro,1,minimal,22,22A,helper_a,-2.1,0.316227766016838,10
gemini-2.5-pro,1,minimal,22,22B,helper_b,0.3,1.4181364924121767,10
gemini-2.5-pro,1,minimal,23,23A,helper_a,2.5,0.5270462766947299,10
gemini-2.5-pro,1,minimal,23,23B,helper_b,-2.6,0.5163977794943224,10
gemini-2.5-pro,1,minimal,24,24A,helper_a,-2.1,0.31622776601683805,10
gemini-2.5-pro,1,minimal,24,24B,helper_b,2.3,0.674948557710553,10
gemini-2.5-pro,1,minimal,25,25A,helper_a,-2.3,0.48304589153964794,10
gemini-2.5-pro,1,minimal,25,25B,helper_b,0.9,1.728840330651992,10
gpt-3.5-turbo-0125,0,detailed,1,1A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,1,1B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,2,2A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,2,2B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,3,3A,helper_a,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,3,3B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,4,4A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,4,4B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,5,5A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,5,5B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,6,6A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,6,6B,helper_b,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,7,7A,helper_a,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,7,7B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,8,8A,helper_a,-2.7,0.4830458915396479,10
gpt-3.5-turbo-0125,0,detailed,8,8B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,9,9A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,9,9B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,10,10A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,10,10B,helper_b,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,11,11A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,11,11B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,12,12A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,12,12B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,13,13A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,13,13B,helper_b,2.8,0.4216370213557839,10
gpt-3.5-turbo-0125,0,detailed,14,14A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,14,14B,helper_b,-1.5,0.5270462766947299,10
gpt-3.5-turbo-0125,0,detailed,15,15A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,15,15B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,16,16A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,16,16B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,17,17A,helper_a,1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,0,detailed,17,17B,helper_b,0.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,18,18A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,18,18B,helper_b,2.9,0.31622776601683794,10
gpt-3.5-turbo-0125,0,detailed,19,19A,helper_a,0.6,0.5163977794943222,10
gpt-3.5-turbo-0125,0,detailed,19,19B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,20,20A,helper_a,2.9,0.31622776601683794,10
gpt-3.5-turbo-0125,0,detailed,20,20B,helper_b,-2.9,0.31622776601683805,10
gpt-3.5-turbo-0125,0,detailed,21,21A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,21,21B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,22,22A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,22,22B,helper_b,1.0,1.0540925533894598,10
gpt-3.5-turbo-0125,0,detailed,23,23A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,23,23B,helper_b,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,24,24A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed,24,24B,helper_b,2.8,0.42163702135578385,10
gpt-3.5-turbo-0125,0,detailed,25,25A,helper_a,-1.1,0.31622776601683794,10
gpt-3.5-turbo-0125,0,detailed,25,25B,helper_b,-2.3,0.4830458915396479,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,1,1A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,1,1B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,2,2B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,3,3A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,3,3B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,4,4A,helper_a,-2.2,0.4216370213557839,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,4,4B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,5,5A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,5,5B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,6,6A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,6,6B,helper_b,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,7,7A,helper_a,2.7,0.4830458915396479,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,7,7B,helper_b,2.6,0.5163977794943223,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,8,8A,helper_a,-2.5,0.5270462766947299,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,8,8B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,9,9A,helper_a,-1.3,0.48304589153964794,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,9,9B,helper_b,1.0,1.0540925533894598,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,10,10A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,10,10B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,11,11A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,11,11B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,12,12A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,12,12B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,13,13A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,13,13B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,14,14A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,14,14B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,15,15A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,15,15B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,16,16A,helper_a,-1.6,0.8432740427115678,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,16,16B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,17,17A,helper_a,1.6,0.8432740427115678,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,17,17B,helper_b,0.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,18,18B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,19,19A,helper_a,0.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,19,19B,helper_b,2.5,0.5270462766947299,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,20,20A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,21,21A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,21,21B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,22,22A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,22,22B,helper_b,0.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,23,23A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,23,23B,helper_b,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,24,24A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,24,24B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,25,25A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,detailed_w_reasoning,25,25B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,1,1A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,1,1B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,2,2A,helper_a,-2.8,0.42163702135578385,10
gpt-3.5-turbo-0125,0,minimal,2,2B,helper_b,-0.1,2.2335820757001272,10
gpt-3.5-turbo-0125,0,minimal,3,3A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,3,3B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,4,4A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,4,4B,helper_b,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,5,5A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,5,5B,helper_b,-1.7,0.9486832980505138,10
gpt-3.5-turbo-0125,0,minimal,6,6A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,6,6B,helper_b,-2.7,0.48304589153964794,10
gpt-3.5-turbo-0125,0,minimal,7,7A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,7,7B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,8,8A,helper_a,-0.2,1.5491933384829668,10
gpt-3.5-turbo-0125,0,minimal,8,8B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,9,9A,helper_a,-1.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,9,9B,helper_b,1.1,0.31622776601683794,10
gpt-3.5-turbo-0125,0,minimal,10,10A,helper_a,0.6,0.5163977794943222,10
gpt-3.5-turbo-0125,0,minimal,10,10B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,11,11A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,11,11B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,12,12A,helper_a,0.0,2.1081851067789197,10
gpt-3.5-turbo-0125,0,minimal,12,12B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,13,13A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,13,13B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,14,14A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,14,14B,helper_b,2.5,0.5270462766947299,10
gpt-3.5-turbo-0125,0,minimal,15,15A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,15,15B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,16,16A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,16,16B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,17,17A,helper_a,1.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,17,17B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,18,18A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,18,18B,helper_b,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,19,19A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,19,19B,helper_b,3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,20,20A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,20,20B,helper_b,-3.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,21,21A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,21,21B,helper_b,-2.1,0.31622776601683794,10
gpt-3.5-turbo-0125,0,minimal,22,22A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,22,22B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,23,23A,helper_a,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,23,23B,helper_b,0.0,1.0540925533894598,10
gpt-3.5-turbo-0125,0,minimal,24,24A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,24,24B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,0,minimal,25,25A,helper_a,-1.6,1.2649110640673518,10
gpt-3.5-turbo-0125,0,minimal,25,25B,helper_b,-3.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,1,1A,helper_a,-2.1,0.31622776601683805,10
gpt-3.5-turbo-0125,1,detailed,1,1B,helper_b,2.3,0.48304589153964794,10
gpt-3.5-turbo-0125,1,detailed,2,2A,helper_a,-2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,2,2B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,3,3A,helper_a,2.9,0.31622776601683805,10
gpt-3.5-turbo-0125,1,detailed,3,3B,helper_b,1.1,1.4491376746189437,10
gpt-3.5-turbo-0125,1,detailed,4,4A,helper_a,-2.0,0.6666666666666666,10
gpt-3.5-turbo-0125,1,detailed,4,4B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,5,5A,helper_a,1.9,0.7378647873726218,10
gpt-3.5-turbo-0125,1,detailed,5,5B,helper_b,-2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,6,6A,helper_a,-1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,1,detailed,6,6B,helper_b,0.2,1.5491933384829668,10
gpt-3.5-turbo-0125,1,detailed,7,7A,helper_a,2.6,0.5163977794943223,10
gpt-3.5-turbo-0125,1,detailed,7,7B,helper_b,2.8,0.42163702135578385,10
gpt-3.5-turbo-0125,1,detailed,8,8A,helper_a,-2.6,0.5163977794943222,10
gpt-3.5-turbo-0125,1,detailed,8,8B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,9,9A,helper_a,-0.8,0.4216370213557839,10
gpt-3.5-turbo-0125,1,detailed,9,9B,helper_b,1.9,0.7378647873726218,10
gpt-3.5-turbo-0125,1,detailed,10,10A,helper_a,1.4,1.07496769977314,10
gpt-3.5-turbo-0125,1,detailed,10,10B,helper_b,-1.5,0.5270462766947299,10
gpt-3.5-turbo-0125,1,detailed,11,11A,helper_a,-1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,1,detailed,11,11B,helper_b,2.8,0.4216370213557839,10
gpt-3.5-turbo-0125,1,detailed,12,12A,helper_a,0.3,1.4944341180973264,10
gpt-3.5-turbo-0125,1,detailed,12,12B,helper_b,-1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,1,detailed,13,13A,helper_a,-2.3,0.48304589153964794,10
gpt-3.5-turbo-0125,1,detailed,13,13B,helper_b,2.6,0.5163977794943222,10
gpt-3.5-turbo-0125,1,detailed,14,14A,helper_a,-1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,1,detailed,14,14B,helper_b,-1.6,0.6992058987801011,10
gpt-3.5-turbo-0125,1,detailed,15,15A,helper_a,-0.6,0.8432740427115678,10
gpt-3.5-turbo-0125,1,detailed,15,15B,helper_b,2.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,16,16A,helper_a,-1.5,0.7071067811865476,10
gpt-3.5-turbo-0125,1,detailed,16,16B,helper_b,-2.1,0.316227766016838,10
gpt-3.5-turbo-0125,1,detailed,17,17A,helper_a,1.6,0.5163977794943222,10
gpt-3.5-turbo-0125,1,detailed,17,17B,helper_b,0.1,0.7378647873726218,10
gpt-3.5-turbo-0125,1,detailed,18,18A,helper_a,-3.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,18,18B,helper_b,2.5,0.52704627669473,10
gpt-3.5-turbo-0125,1,detailed,19,19A,helper_a,0.4,0.5163977794943222,10
gpt-3.5-turbo-0125,1,detailed,19,19B,helper_b,2.7,0.48304589153964794,10
gpt-3.5-turbo-0125,1,detailed,20,20A,helper_a,3.0,0.0,10
gpt-3.5-turbo-0125,1,detailed,20,20B,helper_b,-2.8,0.42163702135578396,10
gpt-3.5-turbo-0125,1,detailed,21,21A,helper_a,2.5,0.5270462766947299,10
gpt-3.5-turbo-0125,1,detailed,21,21B,helper_b,-1.6,0.6992058987801011,10
gpt-3.5-turbo-0125,1,detailed,22,22A,helper_a,-1.7,0.4830458915396479,10
gpt-3.5-turbo-0125,1,detailed,22,22B,helper_b,0.6,1.07496769977314,10
gpt-3.5-turbo-0125,1,detailed,23,23A,helper_a,1.9,0.31622776601683794,10
gpt-3.5-turbo-0125,1,detailed,23,23B,helper_b,-0.8,0.6324555320336759,10
gpt-3.5-turbo-0125,1,detailed,24,24A,helper_a,-1.0,0.6666666666666666,10
gpt-3.5-turbo-0125,1,detailed,24,24B,helper_b,2.5,0.5270462766947299,10
gpt-3.5-turbo-0125,1,detailed,25,25A,helper_a,-0.7,1.0593499054713802,10
gpt-3.5-turbo-0125,1,detailed,25,25B,helper_b,-2.3,0.6749485577105528,10
gpt-3.5-turbo-0125,1,detailed_w_reasoning,1,1A,helper_a,-2.2,0.42163702135578385,10
gpt-3.5-turbo-0125,1,detailed_w_reasoning,1,1B,helper_b,1.9,0.7378647873726218,10
gpt-3.5-turbo-0125,1,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
